::1 2024-02-18 12:37:08 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2910µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 12:37:08 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 7602µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:52:51 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3664µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:52:51 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 9015µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:52:55 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2111 5989µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:52:55 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2111 9600µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:52:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4047µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:52:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 7437µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:08 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2111 6649µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:08 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2111 8336µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:28 "DELETE /user/deleteUserById?userId=18" HTTP/1.1 200 40 7497µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:29 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2113 11315µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:32 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2113 13425µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:32 "GET /user/getByUserList?page=1&pageSize=7&email=&userName=" HTTP/1.1 200 2113 4809µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:33 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3526µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:53:33 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 5786µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:54:34 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2852µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:54:35 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2666µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:54:35 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3911µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:55:29 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2692µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:55:31 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2605µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:43 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3066µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:46 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2599µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:48 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3088µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:49 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3773µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:49 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 8244µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:53 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4303µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:54 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 5944µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:57:54 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4930µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:03 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2786µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:07 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2747µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:13 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2550µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:14 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4905µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:14 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3172µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:29 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3928µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:30 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2695µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:58:30 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 1946µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:05 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3084µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:28 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2304µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:30 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2589µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:40 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 5780µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:41 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 5499µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:41 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 5854µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:50 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2979µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:51 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3511µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:51 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3310µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2737µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 14:59:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 5192µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:01 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2915µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:01 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2657µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:01 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4216µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:02 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3494µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:02 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 7182µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:04 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2703µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:18 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2458µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:19 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4524µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:19 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 11120µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:55 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3619µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3037µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:00:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3742µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:00 "GET /admin/getRoleList?page=1&pageSize=7&roleStatus=0" HTTP/1.1 200 613 3600µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:10 "GET /admin/getRoleList?page=1&pageSize=7&roleStatus=1" HTTP/1.1 200 91 4461µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:18 "GET /admin/getRoleList?page=1&pageSize=7&roleStatus=0" HTTP/1.1 200 613 4106µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:22 "GET /admin/getRoleList?page=1&pageSize=7&roleName=1&roleStatus=0" HTTP/1.1 200 91 3569µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:29 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3664µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:29 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 6341µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:30 "GET /admin/getRoleList?page=1&pageSize=7" HTTP/1.1 200 613 3529µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:30 "GET /admin/getRoleList?page=1&pageSize=7" HTTP/1.1 200 613 3851µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:30 "GET /admin/getRoleList?page=1&pageSize=7" HTTP/1.1 200 613 3229µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:56 "GET /admin/getRoleList?page=1&pageSize=7" HTTP/1.1 200 613 3264µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:57 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3567µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:57 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3373µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:01:58 "GET /admin/getRoleList?page=1&pageSize=7&roleStatus=1" HTTP/1.1 200 91 3875µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:02 "GET /admin/getRoleList?page=1&pageSize=7&roleName=1" HTTP/1.1 200 91 3577µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:03 "GET /admin/getRoleList?page=1&pageSize=7&roleName=1" HTTP/1.1 200 91 5099µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:05 "GET /admin/getRoleList?page=1&pageSize=7&roleName=" HTTP/1.1 200 613 4021µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:54 "GET /admin/getRoleList?page=1&pageSize=7&roleName=" HTTP/1.1 200 613 2328µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 4186µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:56 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 6038µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:02:57 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3676µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2412µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2178µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2228µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2722µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 1929µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3061µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 1939µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3054µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 1905µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2745µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 1734µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3743µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 2779µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 2024-02-18 15:03:32 "GET /admin/getRoleList?page=1&pageSize=7&roleName=&roleStatus=" HTTP/1.1 200 613 3734µs "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
